split,image_path,label_path,class_id,class_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,detected_hand_count
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_bd45a4ea-5e93-11ed-ba2f-c894027f4afb_jpg.rf.ebd3a347960cdd1616ab49eda4dc6619.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_bd45a4ea-5e93-11ed-ba2f-c894027f4afb_jpg.rf.ebd3a347960cdd1616ab49eda4dc6619.txt,10,snake,166,171,255,296,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_be1694c4-5e93-11ed-97ea-c894027f4afb_jpg.rf.9d58133bfc754fba255755aceaa1eaff.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_be1694c4-5e93-11ed-97ea-c894027f4afb_jpg.rf.9d58133bfc754fba255755aceaa1eaff.txt,10,snake,160,170,258,300,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_be24e9b6-5e93-11ed-8339-c894027f4afb_jpg.rf.07500fab6757238dae839e7afe50b9bb.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_be24e9b6-5e93-11ed-8339-c894027f4afb_jpg.rf.07500fab6757238dae839e7afe50b9bb.txt,10,snake,159,170,259,300,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_be336a7c-5e93-11ed-8365-c894027f4afb_jpg.rf.388dc6c0a03c4b5dfe761407e2db7bd4.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_be336a7c-5e93-11ed-8365-c894027f4afb_jpg.rf.388dc6c0a03c4b5dfe761407e2db7bd4.txt,10,snake,162,168,257,298,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_be41f920-5e93-11ed-b763-c894027f4afb_jpg.rf.dec255122cb711fd80e3a6f9555e886b.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_be41f920-5e93-11ed-b763-c894027f4afb_jpg.rf.dec255122cb711fd80e3a6f9555e886b.txt,10,snake,160,170,255,301,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_be8d1f22-5e93-11ed-92b4-c894027f4afb_jpg.rf.331e4102671fbb72d387cf6fbff84350.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_be8d1f22-5e93-11ed-92b4-c894027f4afb_jpg.rf.331e4102671fbb72d387cf6fbff84350.txt,10,snake,156,173,258,305,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_beac3ef2-5e93-11ed-b097-c894027f4afb_jpg.rf.800be501f8f24f57867a8d5803445e72.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_beac3ef2-5e93-11ed-b097-c894027f4afb_jpg.rf.800be501f8f24f57867a8d5803445e72.txt,10,snake,154,174,258,305,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_bebb4dfc-5e93-11ed-a07f-c894027f4afb_jpg.rf.a5cc594bbab6b02e656e98ca77bda5d6.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_bebb4dfc-5e93-11ed-a07f-c894027f4afb_jpg.rf.a5cc594bbab6b02e656e98ca77bda5d6.txt,10,snake,154,173,258,305,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_bf625156-5e93-11ed-9d2c-c894027f4afb_jpg.rf.820b58ea17b61952320e91dc9c359859.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_bf625156-5e93-11ed-9d2c-c894027f4afb_jpg.rf.820b58ea17b61952320e91dc9c359859.txt,10,snake,156,172,255,307,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_bfbdcd4c-5e93-11ed-8ea6-c894027f4afb_jpg.rf.9768b2581d69036aea184de7f98b51f1.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_bfbdcd4c-5e93-11ed-8ea6-c894027f4afb_jpg.rf.9768b2581d69036aea184de7f98b51f1.txt,10,snake,156,165,251,307,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_c027097e-5e93-11ed-b005-c894027f4afb_jpg.rf.bfe3f9b1a47474f002972cf902c6e1c2.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_c027097e-5e93-11ed-b005-c894027f4afb_jpg.rf.bfe3f9b1a47474f002972cf902c6e1c2.txt,10,snake,88,167,188,298,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_c115fbb0-5e93-11ed-96a2-c894027f4afb_jpg.rf.df780e71ba33daf994076125b815b4ad.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_c115fbb0-5e93-11ed-96a2-c894027f4afb_jpg.rf.df780e71ba33daf994076125b815b4ad.txt,10,snake,202,163,273,307,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_c15fd744-5e93-11ed-82fc-c894027f4afb_jpg.rf.b7917a35b68579a6fa4d30c9cefdc26a.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_c15fd744-5e93-11ed-82fc-c894027f4afb_jpg.rf.b7917a35b68579a6fa4d30c9cefdc26a.txt,10,snake,182,206,271,352,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_c2a292c2-5e93-11ed-83e3-c894027f4afb_jpg.rf.deafcb2e944318e65eabc511171a0dba.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_c2a292c2-5e93-11ed-83e3-c894027f4afb_jpg.rf.deafcb2e944318e65eabc511171a0dba.txt,10,snake,153,224,252,347,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_c2cf41aa-5e93-11ed-a3f7-c894027f4afb_jpg.rf.9159f08c98a62dc7e5f4dcca55158d56.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_c2cf41aa-5e93-11ed-a3f7-c894027f4afb_jpg.rf.9159f08c98a62dc7e5f4dcca55158d56.txt,10,snake,156,223,251,352,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d4f89aa4-5f0e-11ed-ae66-c894027f4afb_jpg.rf.17f7bffbebb97e88c960557429719c78.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d4f89aa4-5f0e-11ed-ae66-c894027f4afb_jpg.rf.17f7bffbebb97e88c960557429719c78.txt,10,snake,155,176,246,325,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d51480fc-5f0e-11ed-b4a9-c894027f4afb_jpg.rf.f2ab6f2ee3a8204859157e5b3b4ea6ff.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d51480fc-5f0e-11ed-b4a9-c894027f4afb_jpg.rf.f2ab6f2ee3a8204859157e5b3b4ea6ff.txt,10,snake,154,179,248,327,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d5319412-5f0e-11ed-9ce6-c894027f4afb_jpg.rf.bd7f1af9af7e855c25227bf90c8059ff.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d5319412-5f0e-11ed-9ce6-c894027f4afb_jpg.rf.bd7f1af9af7e855c25227bf90c8059ff.txt,10,snake,151,178,247,328,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d54024e6-5f0e-11ed-9b02-c894027f4afb_jpg.rf.8479e9a0e8ce8bef2cc5fb0d705dec91.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d54024e6-5f0e-11ed-9b02-c894027f4afb_jpg.rf.8479e9a0e8ce8bef2cc5fb0d705dec91.txt,10,snake,148,183,249,333,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d5e8757e-5f0e-11ed-a71f-c894027f4afb_jpg.rf.78efa8ff4ed35349ee11179299ba8258.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d5e8757e-5f0e-11ed-a71f-c894027f4afb_jpg.rf.78efa8ff4ed35349ee11179299ba8258.txt,10,snake,133,156,250,321,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d5f968f2-5f0e-11ed-9c6d-c894027f4afb_jpg.rf.9132c3430d8dcb222861c728a623b234.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d5f968f2-5f0e-11ed-9c6d-c894027f4afb_jpg.rf.9132c3430d8dcb222861c728a623b234.txt,10,snake,138,164,249,326,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d608b7da-5f0e-11ed-a53c-c894027f4afb_jpg.rf.ee6577ba8f063251ee984cb2a0cb0284.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d608b7da-5f0e-11ed-a53c-c894027f4afb_jpg.rf.ee6577ba8f063251ee984cb2a0cb0284.txt,10,snake,140,163,244,323,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d673a7f2-5f0e-11ed-b267-c894027f4afb_jpg.rf.85551bd6460073d7b6ec8c27ac5be655.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d673a7f2-5f0e-11ed-b267-c894027f4afb_jpg.rf.85551bd6460073d7b6ec8c27ac5be655.txt,10,snake,143,157,248,318,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d682a19e-5f0e-11ed-a51f-c894027f4afb_jpg.rf.40071bd37a6d0d3bfe0f926dda3bceea.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d682a19e-5f0e-11ed-a51f-c894027f4afb_jpg.rf.40071bd37a6d0d3bfe0f926dda3bceea.txt,10,snake,142,159,243,319,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d691ef96-5f0e-11ed-b2ba-c894027f4afb_jpg.rf.e2871d9d15ee3284f2726acdbf71776f.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d691ef96-5f0e-11ed-b2ba-c894027f4afb_jpg.rf.e2871d9d15ee3284f2726acdbf71776f.txt,10,snake,144,158,245,319,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d6a34570-5f0e-11ed-953c-c894027f4afb_jpg.rf.d6b7a8ab4bb9a262c3754f3f27e567d6.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d6a34570-5f0e-11ed-953c-c894027f4afb_jpg.rf.d6b7a8ab4bb9a262c3754f3f27e567d6.txt,10,snake,150,160,242,309,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d6af5b44-5f0e-11ed-90e9-c894027f4afb_jpg.rf.89607a69a3b09494d80b4843d6749e9a.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d6af5b44-5f0e-11ed-90e9-c894027f4afb_jpg.rf.89607a69a3b09494d80b4843d6749e9a.txt,10,snake,143,161,249,319,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d6cf1560-5f0e-11ed-b60c-c894027f4afb_jpg.rf.6b45f04d45ab44367a2f5328fcdf687e.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d6cf1560-5f0e-11ed-b60c-c894027f4afb_jpg.rf.6b45f04d45ab44367a2f5328fcdf687e.txt,10,snake,149,165,245,311,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d6ec8bb8-5f0e-11ed-abdb-c894027f4afb_jpg.rf.64c5b2555009cfc6f95d925dc1619269.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d6ec8bb8-5f0e-11ed-abdb-c894027f4afb_jpg.rf.64c5b2555009cfc6f95d925dc1619269.txt,10,snake,147,165,244,308,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d6fb986a-5f0e-11ed-ba92-c894027f4afb_jpg.rf.ad3cbf9d83bb3cc80a4c0fb340e0bb3c.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d6fb986a-5f0e-11ed-ba92-c894027f4afb_jpg.rf.ad3cbf9d83bb3cc80a4c0fb340e0bb3c.txt,10,snake,148,165,244,306,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d74480b6-5f0e-11ed-8050-c894027f4afb_jpg.rf.a23ccd3c79c9e30b1f0f00fe4c0cdf1e.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d74480b6-5f0e-11ed-8050-c894027f4afb_jpg.rf.a23ccd3c79c9e30b1f0f00fe4c0cdf1e.txt,10,snake,141,164,249,316,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d7cac20c-5f0e-11ed-a933-c894027f4afb_jpg.rf.162640a84ee2271f41d80b1126fd0093.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d7cac20c-5f0e-11ed-a933-c894027f4afb_jpg.rf.162640a84ee2271f41d80b1126fd0093.txt,10,snake,140,165,250,317,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d7f86f22-5f0e-11ed-89e3-c894027f4afb_jpg.rf.510da753d857ffa354691a9a0c657886.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d7f86f22-5f0e-11ed-89e3-c894027f4afb_jpg.rf.510da753d857ffa354691a9a0c657886.txt,10,snake,139,157,249,311,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d807adb6-5f0e-11ed-8ae6-c894027f4afb_jpg.rf.29e5fbae6327ed3ed6821ff7a0b6d5b4.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d807adb6-5f0e-11ed-8ae6-c894027f4afb_jpg.rf.29e5fbae6327ed3ed6821ff7a0b6d5b4.txt,10,snake,143,151,251,308,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d9373742-5f0e-11ed-a03d-c894027f4afb_jpg.rf.46f405b545afd5e70456f648ba2e102f.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d9373742-5f0e-11ed-a03d-c894027f4afb_jpg.rf.46f405b545afd5e70456f648ba2e102f.txt,10,snake,147,109,258,272,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d9c038c6-5f0e-11ed-8e77-c894027f4afb_jpg.rf.e87fa7f65097262be6d6ee921cbc73bc.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d9c038c6-5f0e-11ed-8e77-c894027f4afb_jpg.rf.e87fa7f65097262be6d6ee921cbc73bc.txt,10,snake,144,118,256,272,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_d9df45f4-5f0e-11ed-86aa-c894027f4afb_jpg.rf.6f1603e1783d3c878561bb5f7a087eae.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_d9df45f4-5f0e-11ed-86aa-c894027f4afb_jpg.rf.6f1603e1783d3c878561bb5f7a087eae.txt,10,snake,145,121,255,275,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dab4e9f2-5f0e-11ed-ab5e-c894027f4afb_jpg.rf.736242ff11fcea4d660f45a66263dbeb.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dab4e9f2-5f0e-11ed-ab5e-c894027f4afb_jpg.rf.736242ff11fcea4d660f45a66263dbeb.txt,10,snake,149,126,255,277,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_daf22e0c-5f0e-11ed-b450-c894027f4afb_jpg.rf.819f8ca3a812608e0f273f267c783077.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_daf22e0c-5f0e-11ed-b450-c894027f4afb_jpg.rf.819f8ca3a812608e0f273f267c783077.txt,10,snake,147,115,250,274,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_db200296-5f0e-11ed-bcb8-c894027f4afb_jpg.rf.64f378b84b50dee4f67495c1f1946c0c.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_db200296-5f0e-11ed-bcb8-c894027f4afb_jpg.rf.64f378b84b50dee4f67495c1f1946c0c.txt,10,snake,155,110,246,275,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_db3f9ec6-5f0e-11ed-b153-c894027f4afb_jpg.rf.9f1eafb5f3b2ae669bf2e43fb07270c9.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_db3f9ec6-5f0e-11ed-b153-c894027f4afb_jpg.rf.9f1eafb5f3b2ae669bf2e43fb07270c9.txt,10,snake,154,111,250,276,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_db4eccfc-5f0e-11ed-9202-c894027f4afb_jpg.rf.3eabf7170f817fca6576a36e52bdd89b.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_db4eccfc-5f0e-11ed-9202-c894027f4afb_jpg.rf.3eabf7170f817fca6576a36e52bdd89b.txt,10,snake,157,112,249,280,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_db5e035c-5f0e-11ed-916c-c894027f4afb_jpg.rf.09cc1a9486f15f6d6027191cc610db5c.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_db5e035c-5f0e-11ed-916c-c894027f4afb_jpg.rf.09cc1a9486f15f6d6027191cc610db5c.txt,10,snake,159,111,248,281,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_db6d465a-5f0e-11ed-aa90-c894027f4afb_jpg.rf.0a8045ae49cd0fe5200f907f9e7e4cc6.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_db6d465a-5f0e-11ed-aa90-c894027f4afb_jpg.rf.0a8045ae49cd0fe5200f907f9e7e4cc6.txt,10,snake,166,110,238,282,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_db8c1d78-5f0e-11ed-a724-c894027f4afb_jpg.rf.ce5caeb31358cd5609f93a211221260c.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_db8c1d78-5f0e-11ed-a724-c894027f4afb_jpg.rf.ce5caeb31358cd5609f93a211221260c.txt,10,snake,160,113,247,281,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dbc937bc-5f0e-11ed-838a-c894027f4afb_jpg.rf.1a2e2da80cea66c412802d81890b0f03.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dbc937bc-5f0e-11ed-838a-c894027f4afb_jpg.rf.1a2e2da80cea66c412802d81890b0f03.txt,10,snake,167,116,249,281,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dbd8837a-5f0e-11ed-9090-c894027f4afb_jpg.rf.12cad22e85fd795be65ae861512326f7.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dbd8837a-5f0e-11ed-9090-c894027f4afb_jpg.rf.12cad22e85fd795be65ae861512326f7.txt,10,snake,169,124,266,289,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dc05e004-5f0e-11ed-ace6-c894027f4afb_jpg.rf.76a20e49f6ad64315884730523c631d2.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dc05e004-5f0e-11ed-ace6-c894027f4afb_jpg.rf.76a20e49f6ad64315884730523c631d2.txt,10,snake,188,122,278,288,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dc261ad6-5f0e-11ed-834d-c894027f4afb_jpg.rf.a1d23f75862c7598697f7854c63c5598.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dc261ad6-5f0e-11ed-834d-c894027f4afb_jpg.rf.a1d23f75862c7598697f7854c63c5598.txt,10,snake,204,129,280,284,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dc9d5bf0-5f0e-11ed-a4c8-c894027f4afb_jpg.rf.9c89a671cf3b4046c5e5ca00bdd67ced.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dc9d5bf0-5f0e-11ed-a4c8-c894027f4afb_jpg.rf.9c89a671cf3b4046c5e5ca00bdd67ced.txt,10,snake,208,132,303,281,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dcbd518a-5f0e-11ed-8d85-c894027f4afb_jpg.rf.2edd7aaff340de6bee98e7a85826177b.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dcbd518a-5f0e-11ed-8d85-c894027f4afb_jpg.rf.2edd7aaff340de6bee98e7a85826177b.txt,10,snake,213,134,312,282,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dccc7944-5f0e-11ed-9240-c894027f4afb_jpg.rf.faec0987b7b0fc417685183e24ac3217.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dccc7944-5f0e-11ed-9240-c894027f4afb_jpg.rf.faec0987b7b0fc417685183e24ac3217.txt,10,snake,218,135,317,283,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dcdbea78-5f0e-11ed-9403-c894027f4afb_jpg.rf.387e7f37e392cd5c98837864042cd521.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dcdbea78-5f0e-11ed-9403-c894027f4afb_jpg.rf.387e7f37e392cd5c98837864042cd521.txt,10,snake,219,138,320,284,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dd83964c-5f0e-11ed-90d3-c894027f4afb_jpg.rf.d56adca26da3c3f37af1fb4c9b6d55ac.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dd83964c-5f0e-11ed-90d3-c894027f4afb_jpg.rf.d56adca26da3c3f37af1fb4c9b6d55ac.txt,10,snake,223,126,308,283,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_dda22fda-5f0e-11ed-84a0-c894027f4afb_jpg.rf.2e92162e1cc32cd58a79116496d1dc35.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_dda22fda-5f0e-11ed-84a0-c894027f4afb_jpg.rf.2e92162e1cc32cd58a79116496d1dc35.txt,10,snake,215,121,303,291,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_ddb179ae-5f0e-11ed-94c8-c894027f4afb_jpg.rf.f8bc981e3608b93d8665fbdc61677f32.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_ddb179ae-5f0e-11ed-94c8-c894027f4afb_jpg.rf.f8bc981e3608b93d8665fbdc61677f32.txt,10,snake,212,122,296,278,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/snake_ddc0c882-5f0e-11ed-888c-c894027f4afb_jpg.rf.eeaa9675a731902dfc4c2344a7f5bbba.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/snake_ddc0c882-5f0e-11ed-888c-c894027f4afb_jpg.rf.eeaa9675a731902dfc4c2344a7f5bbba.txt,10,snake,209,118,295,286,1
